IN NO EVENT SHALL MOUNT SINAI HOSPITAL BE LIABLE TO ANY PARTY FOR DIRECT, INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL
DAMAGES, INCLUDING LOST PROFITS, ARISING OUT OF THE USE OF THIS SOFTWARE AND ITS DOCUMENTATION, EVEN IF MOUNT SINAI HOSPITAL
HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGE.

MOUNT SINAI HOSPITAL SPECIFICALLY DISCLAIMS ANY IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE.
THE SOFTWARE AND ACCOMPANYING DOCUMENTATION, IF ANY, PROVIDED HEREUNDER IS PROVIDED "AS IS". MOUNT SINAI HOSPITAL HAS NO
OBLIGATION TO PROVIDE MAINTENANCE, SUPPORT, UPDATES, ENHANCEMENTS, OR MODIFICATIONS.

Published research assisted by this document should cite the original publishing author, as well as:
In any articles making use of this data, please refer to:
Stark C, Breitkreutz BJ, Reguly T, Boucher L, Breitkreutz A, Tyers M. BioGRID: A General Repository for Interaction Datasets. Nucleic Acids Res. Jan1;34:D535-9.

This data is distributed for research purposes only, and is provided WITHOUT ANY WARRANTY.

----------------------------------------------------------------------------------------------------

Brief Description of the Columns: 

A.) INTERACTOR_A			Unique ID for Interacting Partner A
B.) INTERACTOR_B			Unique ID for Interacting Partner B
C.) OFFICIAL_SYMBOL_FOR_A
D.) OFFICIAL_SYMBOL_FOR_B
E.) ALIASES_FOR_A			List of common names for geneA, separated by '|'
F.) ALIASES_FOR_B			List of common names for geneB, separated by '|'
G.) EXPERIMENTAL_SYSTEM			System in which the interaction was shown
H.) SOURCE				Author/s of the interaction
I.) PUBMED_ID				PubMed_ID of the paper, separated by ';'
J.) ORGANISM_A_ID				NCBI ID of Gene A Organism
K.) ORGANISM_B_ID				NCBI ID of Gene B Organism

----------------------------------------------------------------------------------------------------
File Version: 2.0.56
----------------------------------------------------------------------------------------------------

INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
EG172249	EG176180	lin-35	rfp-1	C32F10.2	R05D3.4	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG187639	lin-35	wve-1	C32F10.2	R06C1.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174661	lin-35	N/A	C32F10.2	R06F6.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG177212	lin-35	htz-1	C32F10.2	R08C7.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG177929	lin-35	spe-26	C32F10.2	R10H10.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175957	lin-35	kbp-1	C32F10.2	R13F6.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175680	lin-35	larp-1	C32F10.2	R144.7	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	T01D1.2	lin-35	etr-1	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174588	lin-35	N/A	C32F10.2	T01E8.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172611	lin-35	npp-2	C32F10.2	T01G9.4	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	T01G9.6	lin-35	kin-10	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG192054	lin-35	N/A	C32F10.2	T02C12.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174260	lin-35	cki-1	C32F10.2	T05A6.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176860	lin-35	ers-3	C32F10.2	T07A9.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG188274	lin-35	N/A	C32F10.2	T08B2.8	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG188311	lin-35	mdt-10	C32F10.2	T09A5.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG178669	lin-35	knl-3	C32F10.2	T10B5.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG177979	lin-35	N/A	C32F10.2	T11G6.8	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG188435	lin-35	N/A	C32F10.2	T12A2.7	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG188455	lin-35	N/A	C32F10.2	T12F5.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	T13A10.11	lin-35	tag-32	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG177816	lin-35	sna-2	C32F10.2	T13F2.7	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG188488	lin-35	N/A	C32F10.2	T13H5.5	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179551	lin-35	N/A	C32F10.2	T19B10.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	T19E7.2	lin-35	skn-1	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179477	lin-35	lpd-9	C32F10.2	T21C9.5	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172857	lin-35	N/A	C32F10.2	T23D8.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172533	lin-35	gna-2	C32F10.2	T23G11.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176301	lin-35	rnr-1	C32F10.2	T23G5.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG266836	lin-35	RAS	C32F10.2	T23H2.5	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173137	lin-35	par-6	C32F10.2	T26E3.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	T27C4.4	lin-35	egr-1	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176563	lin-35	N/A	C32F10.2	T28D6.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172438	lin-35	N/A	C32F10.2	W01A8.4	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172394	lin-35	unc-37	C32F10.2	W02D3.9	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179063	lin-35	N/A	C32F10.2	W02F12.5	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174834	lin-35	rab-7	C32F10.2	W03C9.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175066	lin-35	N/A	C32F10.2	W03H9.4	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173257	lin-35	taf-1	C32F10.2	W04A8.7	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179603	lin-35	ceh-32	C32F10.2	W05E10.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175220	lin-35	tag-267	C32F10.2	W06E11.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173449	lin-35	cdc-37	C32F10.2	W08F4.8	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173233	lin-35	unc-59	C32F10.2	W09C5.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172734	lin-35	N/A	C32F10.2	W10D5.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG178447	lin-35	skr-10	C32F10.2	Y105C5B.13	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173320	lin-35	exoc-8	C32F10.2	Y105E8B.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172924	lin-35	sec-8	C32F10.2	Y106G6H.7	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172145	lin-35	mat-1	C32F10.2	Y110A7A.17	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176684	lin-35	N/A	C32F10.2	Y111B2A.15	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG180324	lin-35	psa-1	C32F10.2	Y113G7B.23	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174838	lin-35	Y17G7B.2	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179458	lin-35	pap-1	C32F10.2	Y32F6A.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176697	lin-35	arx-5	C32F10.2	Y37D8A.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173859	lin-35	ulp-2	C32F10.2	Y38A8.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174898	lin-35	N/A	C32F10.2	Y38E10A.24	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176605	lin-35	elb-1	C32F10.2	Y41C4A.10	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174901	lin-35	N/A	C32F10.2	Y46G5A.4	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG189978	lin-35	N/A	C32F10.2	Y47D3B.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176574	lin-35	N/A	C32F10.2	Y47D3B.7|sbp-1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG178840	lin-35	skr-7	C32F10.2	Y47D7A.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173067	lin-35	N/A	C32F10.2	Y47H9C.7	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175006	lin-35	csc-1	C32F10.2	Y48E1B.12	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175001	lin-35	N/A	C32F10.2	Y48E1B.5	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176660	lin-35	his-72	C32F10.2	Y49E10.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	Y54E10A.15	lin-35	cdt-1	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG171872	lin-35	mek-2	C32F10.2	Y54E10BL.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176927	lin-35	csn-4	C32F10.2	Y55F3AM.15	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176922	lin-35	Y55F3AM.3	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176614	lin-35	ntl-3	C32F10.2	Y56A3A.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174862	lin-35	rsr-2	C32F10.2	Y57A10A.19	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG180168	lin-35	csn-1	C32F10.2	Y59A8A.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	Y62F5A.1	lin-35	mdt-8	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG190617	lin-35	N/A	C32F10.2	Y71H2B.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175378	lin-35	mdt-19	C32F10.2	Y71H2B.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG177003	lin-35	N/A	C32F10.2	Y76B12C.7	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	Y79H2A.6	lin-35	arx-3	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG180236	lin-35	cyp-42A1	C32F10.2	Y80D3A.5	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173221	lin-35	N/A	C32F10.2	Y87G2A.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173000	lin-35	N/A	C32F10.2	Y95D11A.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG191128	lin-35	N/A	C32F10.2	ZC250.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	ZC308.1	lin-35	gld-2	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174150	lin-35	ZK1127.9	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176426	lin-35	tag-246	C32F10.2	ZK1128.5	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173987	lin-35	N/A	C32F10.2	ZK1248.11	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG181036	lin-35	mec-7	C32F10.2	ZK154.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179358	lin-35	rbx-1	C32F10.2	ZK287.5	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176089	lin-35	N/A	C32F10.2	ZK686.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG178104	lin-35	let-60	C32F10.2	ZK792.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG180985	lin-35	ZK867.1	C32F10.2	syd-9	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172399	lin-35	cye-1	C32F10.2	C37A2.4	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG181902	lin-35	N/A	C32F10.2	B0284.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	C01B10.5	lin-35	hil-7	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172459	lin-35	N/A	C32F10.2	C01H6.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG182456	lin-35	N/A	C32F10.2	C09F9.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174649	lin-35	N/A	C32F10.2	C09G5.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG183056	lin-35	N/A	C32F10.2	C30F12.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172581	lin-35	rskn-2	C32F10.2	C54G4.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172635	lin-35	N/A	C32F10.2	F10D11.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173348	lin-35	N/A	C32F10.2	F39B2.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	F54D5.8	lin-35	dnj-13	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179879	lin-35	nrf-5	C32F10.2	F55B12.5	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG186584	lin-35	hil-6	C32F10.2	F59A7.4	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173484	lin-35	fbxb-41	C32F10.2	M01D1.8	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG178025	lin-35	cpt-2	C32F10.2	R07H5.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174173	lin-35	N/A	C32F10.2	T07F8.4	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173749	lin-35	T08H4.3	C32F10.2	ast-1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175739	lin-35	N/A	C32F10.2	Y32H12A.5	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176486	lin-35	N/A	C32F10.2	Y39A1A.12	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176482	lin-35	N/A	C32F10.2	Y39A1A.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG178049	lin-35	his-48	C32F10.2	B0035.8	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172979	lin-35	aminotransferase	C32F10.2	B0205.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175564	lin-35	Aminopeptidase	C32F10.2	B0285.7	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173772	lin-35	N/A	C32F10.2	B0286.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176031	lin-35	synaptobrevin	C32F10.2	B0361.10	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG182004	lin-35	N/A	C32F10.2	B0495.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173764	lin-35	N/A	C32F10.2	C01F1.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173762	lin-35	N/A	C32F10.2	C01F1.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175912	lin-35	N/A	C32F10.2	C05D11.10	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175913	lin-35	vps-16	C32F10.2	C05D11.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174626	lin-35	N/A	C32F10.2	C06A1.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174255	lin-35	N/A	C32F10.2	C06A8.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174256	lin-35	N/A	C32F10.2	C06A8.5	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG180044	lin-35	rpl-38	C32F10.2	C06B8.8	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176207	lin-35	rha-2	C32F10.2	C06E1.10	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG182329	lin-35	dehydrogenase	C32F10.2	C06E4.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179541	lin-35	atp-5	C32F10.2	C06H2.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG182356	lin-35	C07A9.7	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174600	lin-35	C07E3.1	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174543	lin-35	N/A	C32F10.2	C08H9.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174542	lin-35	glucosyltransferase	C32F10.2	C08H9.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174695	lin-35	rpl-41	C32F10.2	C09H10.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG182494	lin-35	npr-3	C32F10.2	C10C6.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174138	lin-35	ppp-1	C32F10.2	C15F1.4	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG182648	lin-35	N/A	C32F10.2	C15H11.8	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175528	lin-35	N/A	C32F10.2	C16C10.12	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175536	lin-35	N/A	C32F10.2	C16C10.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG182671	lin-35	N/A	C32F10.2	C16C8.4	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG182706	lin-35	N/A	C32F10.2	C17B7.4	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG178938	lin-35	syp-2	C32F10.2	C24G6.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173961	lin-35	C25H3.7	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	C26E6.9	lin-35	set-2	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179153	lin-35	rpl-39	C32F10.2	C26F1.9	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG191716	lin-35	Annexin	C32F10.2	C28A5.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176197	lin-35	N/A	C32F10.2	C30C11.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172725	lin-35	N/A	C32F10.2	C31H5.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174051	lin-35	N/A	C32F10.2	C32D5.10	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG183125	lin-35	pde-5	C32F10.2	C32E12.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG177562	lin-35	sec-10	C32F10.2	C33H5.9	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174392	lin-35	prx-5	C32F10.2	C34C6.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG183219	lin-35	odd-2	C32F10.2	C34H3.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175517	lin-35	N/A	C32F10.2	C36E8.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172029	lin-35	cdc-6	C32F10.2	C43E11.10	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172072	lin-35	aminotransferase	C32F10.2	C44E4.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG183640	lin-35	N/A	C32F10.2	C50B8.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179340	lin-35	N/A	C32F10.2	C50F4.5|his-41	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179341	lin-35	his-37	C32F10.2	C50F4.7	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG178497	lin-35	N/A	C32F10.2	C52D10.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG171619	lin-35	gamma-glutamyltranspeptidase	C32F10.2	C53D5.5	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175460	lin-35	rpl-37	C32F10.2	C54C6.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG183789	lin-35	N/A	C32F10.2	C54E4.4	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179839	lin-35	N/A	C32F10.2	C56A3.8	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG174477	lin-35	N/A	C32F10.2	D2013.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG183948	lin-35	elo-3	C32F10.2	D2024.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG176466	lin-35	N/A	C32F10.2	D2045.6|cul-1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG183993	lin-35	N/A	C32F10.2	E02H1.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG184005	lin-35	his-69	C32F10.2	E03A3.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173896	lin-35	pho-1	C32F10.2	EGAP2.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172396	lin-35	gpc-2	C32F10.2	F08B6.2	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG184202	lin-35	N/A	C32F10.2	F08G2.8	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG181607	lin-35	F09B12.1	C32F10.2	mlt-9	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175764	lin-35	F09F7.5	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	F10C2.6	lin-35	drs-2	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173807	lin-35	rpn-5	C32F10.2	F10G7.8	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG178146	lin-35	lex-1	C32F10.2	F11A10.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG181772	lin-35	N/A	C32F10.2	F11C7.5	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG184451	lin-35	N/A	C32F10.2	F14B8.4	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG184480	lin-35	srw-44	C32F10.2	F14F8.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG180077	lin-35	N/A	C32F10.2	F14H3.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172435	lin-35	sem-4	C32F10.2	F15C11.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179454	lin-35	apc-10	C32F10.2	F15H10.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG177628	lin-35	his-32	C32F10.2	F17E9.10	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG191678	lin-35	his-33	C32F10.2	F17E9.13	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	F18A1.3	lin-35	N/A	C32F10.2	lir-1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG184827	lin-35	N/A	C32F10.2	F22D6.4	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG180868	lin-35	N/A	C32F10.2	F22F4.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG173383	lin-35	N/A	C32F10.2	F23F1.5	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179343	lin-35	N/A	C32F10.2	F25B3.1	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179345	lin-35	N/A	C32F10.2	F25B3.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG175844	lin-35	F25B5.7	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172917	lin-35	blmp-1	C32F10.2	F25D7.3	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179133	lin-35	N/A	C32F10.2	F25E5.4	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG172539	lin-35	tag-173	C32F10.2	F27D4.5	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	F28C6.7	lin-35	rpl-26	C32F10.2	N/A	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
EG172249	EG179486	lin-35	gsp-1	C32F10.2	F29F11.6	Phenotypic Enhancement	Ceron J (2007)	17417969	6239	6239
